Date,Close,High,Low,Open,Volume,Tomorrow,Target,MA_5,MA_20,MA_50,Volatility_5,Volatility_20,Price_Change_1d,Price_Change_5d,Volume_Change_1d,Vs_MA_5,Vs_MA_20
2024-04-24,162.1300048828125,167.97000122070312,157.50999450683594,162.83999633789062,181178000,170.17999267578125,1,149.16799926757812,164.45049972534179,176.2148001098633,7.808460232179031,11.535882983792156,0.12061109407252757,0.042972068611840886,0.4547180097811958,0.08689535073794936,-0.01411059769599288
2024-04-25,170.17999267578125,170.8800048828125,158.36000061035156,158.9600067138672,126427500,168.2899932861328,0,153.21799926757814,163.96799926757814,175.93799987792968,12.275982015935794,11.05035650464161,0.04965143743002587,0.13506303601168024,-0.30219176721235474,0.11070496605676781,0.0378854010291716
2024-04-26,168.2899932861328,172.1199951171875,166.3699951171875,168.85000610351562,109815700,194.0500030517578,1,157.46599731445312,163.59299926757814,175.529599609375,13.244737890649494,10.751266237384874,-0.011105884774887609,0.1444405970321474,-0.13139388186905543,0.06873862393329665,0.028711461001287207
2024-04-29,194.0500030517578,198.8699951171875,184.5399932861328,188.4199981689453,243869700,183.27999877929688,0,167.86599731445312,164.53449935913085,175.40159973144532,17.75970807648399,12.504563893317625,0.1530691710339953,0.36606827795035746,1.2207179847690268,0.1559815933911606,0.17938793266817085
2024-04-30,183.27999877929688,190.9499969482422,182.83999633789065,186.97999572753903,127031800,179.99000549316406,0,175.58599853515625,165.36699905395508,175.0681997680664,12.880580923071095,13.187034572187322,-0.05550118063944742,0.2667957427259193,-0.47909969955267095,0.04381898504623712,0.10832269937665877
2024-05-01,179.99000549316406,185.8600006103516,179.00999450683594,182.0,92829700,180.00999450683594,1,179.15799865722656,165.94749908447267,174.79279998779296,10.466291695450801,13.576439039440059,-0.017950640048260635,0.11015851521907227,-0.2692404579010925,0.004643983758321279,0.08462017497198498
2024-05-02,180.00999450683594,184.6000061035156,176.02000427246094,182.8600006103516,89148000,181.19000244140625,1,181.1239990234375,166.3924987792969,174.49759979248046,9.20554949123391,13.896641214360175,0.0001110562423569661,0.05776238250158072,-0.039660798214364634,-0.0061505075120244865,0.08183960110846887
2024-05-03,181.19000244140625,184.77999877929688,178.4199981689453,182.1000061035156,75491500,184.75999450683597,1,183.7040008544922,167.20699920654297,174.1731997680664,5.936732512228759,14.276750383343474,0.006555235656792835,0.07665345338353169,-0.1531890788351954,-0.01368504987040116,0.0836269013929897
2024-05-06,184.75999450683597,187.55999755859372,182.1999969482422,183.8000030517578,84390300,177.80999755859375,0,181.84599914550785,167.7959991455078,174.02899963378906,2.1091278447521535,14.762199531727765,0.01970303006416807,-0.047874302493280396,0.11787817171469639,0.01602452281062519,0.10109892636127442
2024-05-07,177.80999755859375,183.25999450683597,177.39999389648438,182.3999938964844,75045900,174.72000122070312,0,180.7519989013672,167.84249877929688,173.59719970703125,2.5515903007243064,14.793750325087275,-0.03761635178001199,-0.02984505269061044,-0.11072836570079736,-0.016276452601660187,0.059386024706433595
2024-05-08,174.72000122070312,176.05999755859375,170.14999389648438,171.58999633789062,79969500,171.97000122070312,0,179.697998046875,167.99049911499023,173.09699981689454,3.751407246289078,14.84970513619774,-0.017378079862311324,-0.029279427254982116,0.0656078479970259,-0.02770201605069269,0.04005882559528871
2024-05-09,171.97000122070312,175.6199951171875,171.3699951171875,175.00999450683594,65950300,168.47000122070312,0,178.08999938964843,167.8589988708496,172.49559997558595,5.074162986545701,14.799655255768203,-0.01573946875450305,-0.04466414938881347,-0.1753068357311225,-0.03436463692469993,0.024490807031540315
2024-05-10,168.47000122070312,173.05999755859375,167.75,173.0500030517578,72627200,171.88999938964844,1,175.5459991455078,167.72999877929686,171.82739990234376,6.196030578014945,14.781610399089063,-0.02035238689978358,-0.07020255560080668,0.10124138934925231,-0.0403085114969751,0.004411866969485728
2024-05-13,171.88999938964844,175.39999389648438,169.0,170.0,67018900,177.5500030517578,1,172.9720001220703,168.25049896240233,171.21239990234375,3.496585782151051,14.733150540153332,0.020300339194899042,-0.06965791026104062,-0.07722038024321465,-0.006255351916253973,0.021631439132072928
2024-05-14,177.5500030517578,179.49000549316406,174.07000732421875,174.5,86407400,173.99000549316406,0,172.9200012207031,169.27249908447266,171.00059997558594,3.4074484855778278,14.628251612841222,0.03292805679333921,-0.0014622040965399652,0.28929898879271376,0.026775397862421276,0.0489004652974043
2024-05-15,173.99000549316406,180.0,173.11000061035156,179.89999389648438,79663000,174.83999633789062,1,172.7740020751953,170.19949951171876,170.86559997558595,3.325701095938493,14.289738433190262,-0.02005067585133169,-0.004178089070735247,-0.0780535000474496,0.007038115708169547,0.02227095844770283
2024-05-16,174.83999633789062,175.7899932861328,171.42999267578125,174.10000610351562,59812200,177.4600067138672,1,173.3480010986328,171.44499969482422,170.8316000366211,3.3991061929217605,13.49345212470065,0.004885285464054867,0.016688928864425634,-0.24918469050876824,0.008606936508075981,0.019802249404237936
2024-05-17,177.4600067138672,179.6300048828125,172.75,173.5500030517578,77445800,174.9499969482422,0,175.14600219726563,172.9654998779297,170.80780029296875,2.4065202710683136,12.256508017070207,0.014985188920464187,0.053362648709112115,0.29481610775059264,0.013211860319799425,0.025984990296385672
2024-05-20,174.9499969482422,177.75,173.52000427246094,177.55999755859375,61727400,186.6000061035156,1,175.75800170898438,174.6104995727539,170.8000003051758,1.637796234499667,9.862922571485427,-0.014144086952910362,0.017802068587231767,-0.20296000557809457,-0.0045972573247621855,0.0019443124916256043
2024-05-21,186.6000061035156,186.8800048828125,174.7100067138672,175.50999450683594,115266500,180.11000061035156,0,177.56800231933593,176.7065002441406,170.97660034179688,5.21264773061959,7.284866212056168,0.0665905079079252,0.05097157361985283,0.8673474016401144,0.05086504137122987,0.05598835269617106
2024-05-22,180.11000061035156,183.8000030517578,178.1199951171875,182.8500061035156,88313500,173.74000549316406,0,178.79200134277343,177.6055000305176,171.02800048828124,4.86969227545966,6.453321561023542,-0.03478030697149992,0.035174406138104075,-0.2338320327241653,0.0073716903311088905,0.01410148097555329
2024-05-23,173.74000549316406,181.8999938964844,173.25999450683594,181.8000030517578,71975500,179.24000549316406,1,178.57200317382814,177.78350067138672,171.11320068359376,5.111700645696126,6.284617930896311,-0.03536724832380789,-0.006291414251695326,-0.1850000283082428,-0.027059099941665776,-0.022743928221419227
2024-05-24,179.24000549316406,180.0800018310547,173.72999572753906,174.83999633789062,65584500,176.75,0,178.9280029296875,178.33100128173828,171.44800079345703,5.076759443918285,5.877842486673814,0.03165649721483632,0.01003042213430616,-0.08879410354912431,0.0017437324419206444,0.005097286533986766
2024-05-28,176.75,178.25,173.16000366210938,176.39999389648438,59736600,176.19000244140625,0,179.28800354003906,177.46600112915038,171.71160064697267,4.7792548786840054,4.5703832431280516,-0.01389201861667555,0.01028867152418611,-0.08916588523202895,-0.014156014289446106,-0.004034581973982257
2024-05-29,176.19000244140625,178.14999389648438,173.92999267578125,174.19000244140625,54782600,178.7899932861328,1,177.20600280761718,177.11150131225585,171.75940063476563,2.5408513755980597,4.366088568452731,-0.0031683030189180172,-0.055787799151166384,-0.08293073258270478,-0.005733442152712781,-0.0052029307189088644
2024-05-30,178.7899932861328,182.6699981689453,175.3800048828125,178.5800018310547,77618400,178.0800018310547,0,176.94200134277344,177.0515007019043,171.90880035400392,2.2108279886762903,4.332565824724912,0.014756744473008343,-0.007328895229279597,0.416844034419688,0.010444054714739156,0.009819134982400132
2024-05-31,178.0800018310547,180.32000732421875,173.82000732421875,178.5,67314600,176.2899932861328,0,177.81000061035155,176.95500106811522,171.9572003173828,1.3063494584040738,4.284428914092513,-0.003971091681523098,0.024979833087788172,-0.13274945116106496,0.0015184816364452434,0.0063575528024009806
2024-06-03,176.2899932861328,182.63999938964844,174.49000549316406,178.1300048828125,68568900,174.77000427246094,0,177.21999816894532,176.71000061035156,172.0266000366211,1.1566319127507985,4.168028598185548,-0.0100517100545634,-0.016458447425922174,0.01863340196628971,-0.005247742311372388,-0.0023768169473603667
2024-06-04,174.77000427246094,177.75999450683594,174.0,174.77999877929688,60056300,175.0,1,176.8239990234375,176.21050109863282,172.10540008544922,1.6084685825466163,3.7279031380290206,-0.008622094682395387,-0.01120223891111205,-0.12414666124146656,-0.011616040595848677,-0.008174863684006953
2024-06-05,175.0,176.14999389648438,172.1300048828125,175.35000610351562,57953800,177.94000244140625,1,176.58599853515625,176.07000122070312,172.15279998779297,1.802115724192051,3.7173851448962005,0.0013159908560766986,-0.006754086071381948,-0.035008816726971204,-0.008981451237995496,-0.006077135305757604
2024-06-06,177.94000244140625,179.72999572753906,172.72999572753906,174.60000610351562,69887000,177.47999572753906,0,176.41600036621094,176.2310012817383,172.1582000732422,1.566981266807698,3.7255594999576482,0.01680001395089281,-0.004754129854271261,0.20590884463141323,0.00863868397442257,0.009697505814744843
2024-06-07,177.47999572753906,179.35000610351562,175.5800018310547,176.1300048828125,56244900,173.7899932861328,0,176.2959991455078,176.5065010070801,172.11119995117187,1.4241580803389906,3.5953328064897008,-0.0025851787543875737,-0.003369306476562417,-0.19520225506889688,0.006715958318793334,0.005515347677873484
2024-06-10,173.7899932861328,178.57000732421875,173.1699981689453,176.05999755859375,50774600,170.66000366210938,0,175.7959991455078,176.77250061035156,172.07119995117188,1.8126592514903277,3.1370528526134973,-0.020791089307163446,-0.014181179279656009,-0.09725859589047181,-0.011410986991317172,-0.016872009582490983
2024-06-11,170.66000366210938,174.75,167.41000366210938,173.9199981689453,64761900,177.2899932861328,1,174.9739990234375,176.71100082397462,171.98,2.961853193973573,3.247906756661113,-0.018010183238054034,-0.023516624763275762,0.2754782903262656,-0.024655065240580528,-0.03424233428394625
2024-06-12,177.2899932861328,180.5500030517578,169.8000030517578,171.1199951171875,90389400,182.47000122070312,1,175.43199768066407,176.69800033569337,172.1931997680664,3.138655639543582,3.2448906800045956,0.03884911216309472,0.013085675920758932,0.39571877909696895,0.010590973311783308,0.003350309280890394
2024-06-13,182.47000122070312,191.0800018310547,181.22999572753903,188.38999938964844,118984100,178.00999450683594,0,176.33799743652344,177.12200012207032,172.47499969482422,4.431248837973512,3.421635779556385,0.029217711832219218,0.025458012347665093,0.31635014725177957,0.03477414892605339,0.030193883848121803
2024-06-14,178.00999450683594,186.0,176.9199981689453,185.8000030517578,82038200,187.44000244140625,1,176.44399719238282,177.28050003051757,172.6129995727539,4.47155172790739,3.383573205384147,-0.024442410719736185,0.002986245165965018,-0.31051123637528044,0.008875322138308021,0.004114916621922816
2024-06-17,187.44000244140625,188.80999755859372,177.0,177.9199981689453,109786100,184.8600006103516,0,179.1739990234375,177.77949981689454,173.06379974365234,6.256655339231974,4.076415065503918,0.052974598199923895,0.07854312493585103,0.3382314580280894,0.046133945008882106,0.054339800902025386
2024-06-18,184.8600006103516,187.1999969482422,182.3699951171875,186.55999755859372,68982300,181.57000732421875,0,182.01399841308594,178.275,173.30139984130858,4.3616928623934985,4.3099824905760045,-0.013764414198944364,0.08320635558145684,-0.37166635849164875,0.01563617206412094,0.036937319368119954
2024-06-20,181.57000732421875,185.2100067138672,179.66000366210938,184.67999267578125,55893100,183.00999450683597,1,182.87000122070313,178.02350006103515,173.39519989013672,3.5466413026161043,3.9285013519250334,-0.017797215597047944,0.02414131761615179,-0.18974722501279317,-0.007108841733507931,0.019921568006289525
2024-06-21,183.00999450683597,183.9499969482422,180.69000244140625,182.3000030517578,61937300,182.5800018310547,0,182.97799987792968,178.1684997558594,173.62019989013672,3.5396305488016147,4.060856006825098,0.007930754665036233,0.0029593537705943085,0.10813857166627017,0.0001748550586826526,0.027173685346235613
2024-06-24,182.5800018310547,188.8000030517578,182.5500030517578,184.97000122070312,61992100,187.3500061035156,1,183.89200134277343,178.6104995727539,173.7797998046875,2.313885767354165,4.034476363448149,-0.0023495584322593688,0.02567275695322402,0.0008847657227550876,-0.007134619788454967,0.022224350011875334
2024-06-25,187.3500061035156,187.97000122070312,182.00999450683597,184.3999938964844,62905700,196.3699951171875,1,183.8740020751953,179.0159996032715,174.10579986572264,2.279481006649632,4.483637399182513,0.026125557150967094,-0.0004801341054121444,0.014737361696087081,0.018904271343910692,0.046554534336113035
2024-06-26,196.3699951171875,197.75999450683597,186.3600006103516,186.5399932861328,95737100,197.4199981689453,1,186.1760009765625,179.99699935913085,174.80359985351564,6.112810092817701,5.888151697732462,0.0481451226037759,0.062263304494392546,0.5219145482841778,0.054754609010579755,0.09096260391201949
2024-06-27,197.4199981689453,198.72000122070312,194.0500030517578,195.1699981689453,72746500,197.8800048828125,1,189.34599914550782,181.05849914550782,175.6097998046875,7.149014657711875,6.978419003426697,0.0053470646120412635,0.08729410257953107,-0.2401430584381603,0.04264150845475653,0.09036581602440301
2024-06-28,197.8800048828125,203.1999969482422,195.25999450683597,199.5500030517578,95438100,209.8600006103516,1,192.32000122070312,182.01299972534179,176.4583999633789,6.94432321633051,7.896914165000883,0.002330091774560339,0.08125244971482193,0.31192703429030955,0.028910168608666013,0.08717512035631564
2024-07-01,209.8600006103516,213.22999572753903,200.8500061035156,201.0200042724609,135691400,231.25999450683597,1,197.7760009765625,183.60199966430665,177.65700012207031,8.0130958987507,9.985126789356858,0.06054171938510833,0.1494139473420517,0.4217739037135064,0.06109942345947782,0.14301587670098595
2024-07-02,231.25999450683597,231.3000030517578,218.05999755859372,218.88999938964844,205047900,246.38999938964844,1,206.55799865722656,186.3504997253418,179.3411999511719,14.863528020434437,14.438775218536417,0.10197271435359356,0.23437409646551588,0.5111340880851698,0.11958866763906452,0.24099476442341375
2024-07-03,246.38999938964844,248.3500061035156,234.25,234.55999755859372,166561500,251.5200042724609,1,216.56199951171874,189.93149948120117,181.4279998779297,21.599135177070018,19.433081975676373,0.06542422054051045,0.25472325465308776,-0.18769468012108392,0.13773422828189036,0.29725716936192226
2024-07-05,251.5200042724609,252.3699951171875,242.4600067138672,249.80999755859372,154501200,252.94000244140625,1,227.3820007324219,193.75749969482422,183.56480010986328,23.110464680284075,23.455083075357873,0.02082067005771493,0.27403508563108514,-0.07240748912563832,0.10615617534496098,0.2981175163212518
2024-07-08,252.94000244140625,259.44000244140625,244.57000732421875,247.7100067138672,157219600,262.3299865722656,1,238.3940002441406,197.50749969482422,185.38100006103517,18.116962610839675,26.580367637703624,0.005645666924397386,0.2782494249037497,0.017594685348722106,0.06101664547920248,0.28066024243247845
2024-07-09,262.3299865722656,265.6099853515625,250.3000030517578,251.0,160210900,263.260009765625,1,248.88799743652345,201.74999923706054,187.22399993896485,11.412928611893218,29.792864541215504,0.03712336538398886,0.2500237577876281,0.01902625372409039,0.054008185505893785,0.3002725529828742
2024-07-10,263.260009765625,267.5899963378906,257.8599853515625,262.79998779296875,128519400,241.02999877929688,0,255.28800048828126,206.22350006103517,189.1234002685547,7.280587438299899,32.008350920098536,0.003545241645880992,0.13837246397514336,-0.1978111351974179,0.03122751269975845,0.2765761888810391
2024-07-11,241.02999877929688,271.0,239.6499938964844,263.29998779296875,221707300,248.22999572753903,1,254.21600036621095,209.74199981689452,190.06300018310546,9.088427829669676,31.760028925917812,-0.08444127539962887,-0.02175413216294997,0.7250881968014167,-0.05186928268841841,0.1491737419768901
2024-07-12,248.22999572753903,251.83999633789065,233.08999633789065,235.8000030517578,155955800,252.63999938964844,1,253.55799865722656,213.28899993896485,191.3620001220703,9.444536873399494,31.90599532355986,0.029871787680814554,-0.013080504488851452,-0.2965689447302817,-0.021012955449653203,0.1638199616415894
2024-07-15,252.63999938964844,265.6000061035156,251.72999572753903,255.97000122070312,146912900,256.5599975585937,1,253.497998046875,216.7974998474121,192.815,9.450395626352154,32.195420774237164,0.01776579679334911,-0.0011860640818460721,-0.057983736417626,-0.0033846368170052333,0.1653270889538083
2024-07-16,256.5599975585937,258.6199951171875,245.8000030517578,255.30999755859372,126332500,248.5,0,252.34400024414063,220.725,194.34600006103517,8.39573068636461,32.00529377469691,0.015516142251486453,-0.021995156135466987,-0.14008572426247112,0.016707341210308632,0.1623513311070051
2024-07-17,248.5,258.4700012207031,246.17999267578125,252.72999572753903,115584800,249.22999572753903,1,249.39199829101562,223.7779998779297,195.69220001220702,5.787889757489355,31.572457317231798,-0.03141564404151875,-0.056066281311641375,-0.08507470365899517,-0.003576691702733589,0.11047556120599925
2024-07-18,249.22999572753903,257.1400146484375,247.1999969482422,251.08999633789065,110869000,239.1999969482422,0,251.031997680664,226.99649963378906,196.9816000366211,3.5585773275901573,30.664225489106023,0.002937608561525362,0.034020648839444334,-0.04079948228486796,-0.007178375544847017,0.09794642705776975
2024-07-19,239.1999969482422,249.44000244140625,236.8300018310547,247.7899932861328,87403900,251.50999450683597,1,249.22599792480463,229.87799911499025,198.20940002441407,6.451564561826213,28.82332583355402,-0.0402439471622098,-0.03637754878426658,-0.2116470789851086,-0.0402285518366645,0.04055193567518771
2024-07-22,251.50999450683597,253.2100067138672,243.75,244.2100067138672,101225400,246.3800048828125,0,248.9999969482422,233.30299911499023,199.74519989013672,6.32053386509768,26.97134834433727,0.05146320115237035,-0.004472786912375071,0.15813367595725136,0.01008031160384111,0.07804012576311496
2024-07-23,246.3800048828125,255.75999450683597,245.6300048828125,253.6000061035156,111928200,215.9900054931641,0,246.96399841308593,236.4929992675781,201.2333999633789,4.711180647618811,24.29672124905944,-0.020396762498772314,-0.03967879939450136,0.10573235571309181,-0.002364690942914729,0.0418067581106188
2024-07-24,215.9900054931641,225.9900054931641,214.7100067138672,225.4199981689453,167942900,220.25,1,240.46199951171874,237.92499923706055,202.18380004882812,14.443249983465043,21.98158212778916,-0.12334604589403686,-0.1308249275929011,0.5004520755269897,-0.10177073328944862,-0.09219289193751834
2024-07-25,220.25,226.0,216.22999572753903,216.8000030517578,100636500,219.8000030517578,0,234.66600036621094,239.11899948120117,203.15100006103515,15.796431689521611,20.180349487012474,0.01972310939623889,-0.11627812151158678,-0.40076954726874436,-0.06143199416921867,-0.0789104986309739
2024-07-26,219.8000030517578,222.27999877929688,215.3300018310547,221.19000244140625,94604100,232.1000061035156,1,230.78600158691407,240.2379997253418,203.99600006103515,16.75766850577384,18.277189241201185,-0.0020431189477511102,-0.08110365444813161,-0.05994246620262034,-0.04760253420751313,-0.08507395456568176
2024-07-29,232.1000061035156,234.2700042724609,224.6999969482422,224.8999938964844,129201800,222.6199951171875,0,226.90400390625,241.94899978637696,205.1582000732422,12.451616464930208,15.492840576667792,0.055959976710561854,-0.07717382540355788,0.36571036561840353,0.02289956152299727,-0.040706899766303206
2024-07-30,222.6199951171875,232.41000366210935,220.0,232.25,100560300,232.07000732421875,1,222.152001953125,242.58699951171874,206.11380004882812,6.047758155136119,14.320209778562505,-0.04084450985365362,-0.09643643678360236,-0.2216803481066053,0.002106634916399512,-0.0823086333345192
2024-07-31,232.07000732421875,234.67999267578125,226.7899932861328,227.8999938964844,67497000,216.8600006103516,0,225.36800231933594,242.62750015258788,207.20600006103516,6.22464563656426,14.28759681127911,0.04244907202543402,0.07444789769017146,-0.3287907852303543,0.029738050370550734,-0.04351317481212786
2024-08-01,216.8600006103516,231.8699951171875,214.3300018310547,227.69000244140625,83861900,207.6699981689453,0,224.69000244140625,241.15100021362304,208.04420013427733,7.0512158414379575,15.363626937719156,-0.06554059651757438,-0.015391597682853142,0.24245373868468234,-0.03484802058826153,-0.10072941676274749
2024-08-02,207.6699981689453,216.1300048828125,205.77999877929688,214.8800048828125,82880100,198.8800048828125,0,222.26400146484374,238.95849990844727,208.46559997558595,10.430959053253392,16.86182190619166,-0.04237758192170549,-0.05518655466058464,-0.011707342666932186,-0.06566067019272491,-0.1309369691870747
2024-08-05,198.8800048828125,203.8800048828125,182.0,185.22000122070312,100308800,200.63999938964844,1,215.62000122070313,236.25550003051757,208.84100006103515,12.889629938038967,18.731873913010155,-0.04232673647438423,-0.14312796358086743,0.21028811499986122,-0.07763656545366586,-0.15819947109327487
2024-08-06,200.63999938964844,202.8999938964844,192.6699981689453,200.75,73783900,191.75999450683597,0,211.2240020751953,233.1710006713867,209.37899993896485,13.632192941979419,19.28331869384529,0.008849529684359148,-0.09873325042509662,-0.264432432647983,-0.05010795450120759,-0.1395156395438083
2024-08-07,191.75999450683597,203.4900054931641,191.47999572753903,200.7700042724609,71159800,198.83999633789065,1,203.16199951171876,229.59599990844725,209.62939971923828,9.521803489107656,20.024973317948703,-0.044258397676563255,-0.17369764099273177,-0.03556466925711432,-0.05612272488106274,-0.1647938353311844
2024-08-08,198.83999633789065,200.6999969482422,192.0399932861328,195.6999969482422,65033900,200.0,1,199.5579986572266,227.48649978637695,210.0711996459961,5.67360849198417,20.957585213272257,0.036921162045623124,-0.08309510385383989,-0.08608652638146819,-0.003597963119329652,-0.12592616913701266
2024-08-09,200.0,200.8800048828125,195.1100006103516,197.0500030517578,58648300,197.4900054931641,0,198.0239990234375,225.075,210.54739959716798,3.5841452261251083,21.21828358020674,0.005833854775063152,-0.036933588079995805,-0.0981887907691219,0.009978593434670589,-0.1114073086748861
2024-08-12,197.4900054931641,199.25999450683597,194.6699981689453,199.0200042724609,64044900,207.8300018310547,1,197.74599914550782,222.31750030517577,210.92139984130858,3.5549392191100218,21.030206649838192,-0.012549972534179554,-0.00698913593886652,0.09201630737804845,-0.001294557935179081,-0.11167584548193875
2024-08-13,207.8300018310547,208.4900054931641,197.05999755859372,198.47000122070312,76247400,201.3800048828125,0,199.18399963378909,219.88100051879883,211.51639984130858,5.777608007078107,19.630441736550658,0.052357061371637315,0.03583533923085325,0.1905303935207956,0.04340711208310788,-0.05480691219027737
2024-08-14,201.3800048828125,208.44000244140625,198.75,207.38999938964844,70250000,214.13999938964844,1,201.10800170898438,217.52500076293944,212.01820007324218,4.02245833215668,18.82601171377361,-0.0310349655555765,0.05016693080700718,-0.07865710830795547,0.0013525228808236596,-0.07422133466728219
2024-08-15,214.13999938964844,215.8800048828125,204.82000732421875,205.0200042724609,89848500,216.1199951171875,1,204.16800231933593,215.77050094604493,212.80559997558595,6.7563263065906,17.288027132181625,0.06336276788880446,0.07694630523809876,0.27898220640569393,0.04884211510634007,-0.007556647221226108
2024-08-16,216.1199951171875,219.8000030517578,210.8000030517578,211.1499938964844,88765100,222.72000122070312,1,207.39200134277343,214.6165008544922,213.62799987792968,8.001543923437385,16.388680784663734,0.009246267550119258,0.08059997558593746,-0.01205807553826721,0.042084524561719315,0.007005492386229269
2024-08-19,222.72000122070312,222.97999572753903,214.08999633789065,217.07000732421875,76435200,221.1000061035156,0,212.43800048828126,213.17700119018554,214.52359985351563,8.149943898650445,14.07925304165744,0.030538618603692225,0.1277532787775042,-0.13890481732122195,0.04840000710225594,0.044765617197156354
2024-08-20,221.1000061035156,228.22000122070312,219.55999755859372,224.8800048828125,74001200,223.2700042724609,1,215.09200134277344,211.9130012512207,215.39600006103515,8.430071606749905,11.90900277264701,-0.007273684933138069,0.06385028222849232,-0.0318439671774261,0.027932255607997798,0.04335271926711002
2024-08-21,223.2700042724609,224.66000366210935,218.8600006103516,222.6699981689453,70146000,210.66000366210935,0,219.47000122070312,212.27700119018556,216.3856002807617,4.101551521191752,12.149013883880448,0.009814554993405888,0.10869996453911446,-0.052096452489959644,0.017314453139937017,0.05178612388831694
2024-08-22,210.66000366210935,224.8000030517578,210.32000732421875,223.82000732421875,79514500,220.32000732421875,1,218.7740020751953,211.79750137329103,217.18560028076172,5.340317474986971,12.006182175424502,-0.056478704568676985,-0.016251030809087186,0.13355715222535847,-0.03708849468456076,-0.0053706852243589585
2024-08-23,220.32000732421875,221.47999572753903,214.2100067138672,214.4600067138672,81525200,213.2100067138672,0,219.61400451660157,211.82350158691406,218.04620056152345,5.145248335202526,12.0249725954556,0.0458558981020607,0.019433704895069237,0.025287211766407358,0.003214744019495405,0.04011125146006736
2024-08-26,213.2100067138672,219.08999633789065,211.00999450683597,218.75,59301200,209.2100067138672,0,217.71200561523438,210.87900161743164,218.66100067138672,5.458257390210331,11.050943064581842,-0.0322712435275504,-0.04269932855025471,-0.27260282710131345,-0.020678689209834556,0.011053756317873527
2024-08-27,209.2100067138672,215.66000366210935,206.94000244140625,213.25,62821400,205.75,0,215.3340057373047,210.20850219726563,219.28500091552735,6.158354404064202,10.702401933786229,-0.018760845523390857,-0.05377656744198234,0.05936136199604736,-0.028439535142017643,-0.0047500242519278625
2024-08-28,205.75,211.83999633789065,202.58999633789065,209.72000122070312,64116400,206.27999877929688,1,211.8300048828125,208.8925018310547,219.6512008666992,5.458578091992065,9.413323234548677,-0.01653843794670573,-0.0784700315187924,0.02061399459419877,-0.02870228363623953,-0.015043631549763516
2024-08-29,206.27999877929688,214.88999938964844,205.97000122070312,209.8000030517578,62308800,214.1100006103516,1,210.95400390625,208.36350173950194,220.07960083007814,6.016250399614031,9.237651061378257,0.002575935743848623,-0.020791820025968688,-0.0281924749362098,-0.022156512985789512,-0.009999366217265259
2024-08-30,214.1100006103516,214.57000732421875,207.02999877929688,208.6300048828125,63370600,210.6000061035156,0,209.71200256347657,208.68550186157228,220.73040069580077,3.8505367800173644,9.324041833098118,0.03795812428442069,-0.028186304046044386,0.017040931618005795,0.020971608649551717,0.025993654089001145
2024-09-03,210.6000061035156,219.8999938964844,209.63999938964844,215.25999450683597,76714200,219.41000366210935,1,209.19000244140625,209.27150192260743,221.28220092773438,3.4094218934751344,9.039291425604695,-0.01639341692041585,-0.012241454566690568,0.21056452045585816,0.00674030137986296,0.006348232648511669
2024-09-04,219.41000366210935,222.22000122070312,210.57000732421875,210.58999633789065,80651800,230.1699981689453,1,211.2300018310547,210.21000213623046,222.01880096435548,5.7038729785615505,9.07030356536388,0.04183284569452206,0.04875482348314497,0.051328176530551106,0.038725568149155044,0.04376576486553984
2024-09-05,230.1699981689453,235.0,222.25,223.4900054931641,119355000,210.72999572753903,0,216.11400146484374,212.13050231933593,222.87520080566406,9.2136101355407,9.02444041018997,0.04904058305110981,0.11868771892561503,0.47988017626389,0.0650397318490636,0.08503961312670243
2024-09-06,210.72999572753903,233.6000061035156,210.50999450683597,232.6000061035156,112177000,216.2700042724609,1,217.00400085449218,212.72500228881836,223.1624008178711,8.183548455759706,8.477913207800203,-0.08445932396079381,0.021572605073569395,-0.06013991872983959,-0.028911932970120926,-0.009378336066818744
2024-09-09,216.2700042724609,219.8699951171875,213.6699981689453,216.1999969482422,67443500,226.1699981689453,1,217.43600158691407,213.53850250244142,223.5394009399414,8.048482026387827,7.957224253810517,0.026289605928169646,0.01008828945846485,-0.3987760414345186,-0.005362485080406932,0.012791612463369512
2024-09-10,226.1699981689453,226.3999938964844,218.63999938964844,220.07000732421875,78891100,228.1300048828125,1,220.55,214.97250213623047,224.10520080566405,7.748857709022943,7.482978108962987,0.04577608406578748,0.07393158411294931,0.16973614951774452,0.02548174186780912,0.05208803880237138
2024-09-11,228.1300048828125,228.47000122070312,216.8000030517578,224.5500030517578,83548600,229.80999755859372,1,222.29400024414062,215.98750228881835,224.4706008911133,8.383441734961606,7.8317986370241774,0.008666077418469476,0.03974295189444477,0.05903707769317457,0.026253540951453144,0.05621854257917759
2024-09-12,229.80999755859372,231.4499969482422,223.8300018310547,224.66000366210935,71894900,230.2899932861328,1,222.2220001220703,217.40900192260742,224.44160095214843,8.300020083190036,7.618099979882523,0.007364189890953776,-0.0015640640101467485,-0.13948408471237095,0.03414602259162096,0.0570399363702556
2024-09-13,230.2899932861328,232.6699981689453,226.32000732421875,228.0,59515100,226.77999877929688,0,226.13399963378907,218.21650161743165,224.11960083007813,5.746063463764376,8.094396842293666,0.0020886633855723424,0.09282018675634407,-0.1721930206454143,0.018378455513430664,0.05532804155144932
2024-09-16,226.77999877929688,229.9600067138672,223.52999877929688,229.3000030517578,54323000,227.8699951171875,1,228.23599853515626,218.7495018005371,223.62480072021484,1.8094125303108268,8.29750217583594,-0.015241628421408637,0.048596635220829354,-0.087240044963379,-0.006379360684572755,0.03671092693999477
